eim_slug,PolID,NGA,year,Pop,Terr,Hier,Gov,Infra,Info,Money,log_Pop,log_Terr,z_log_Pop,z_log_Terr,z_Hier,z_Gov,z_Infra,z_Info,z_Money,E,I,E_prev,I_prev,dE,dI,eta_E,eta_I,eta_ratio,collapse_year,formation_year,years_to_collapse,collapse_next_100y,collapse_next_50y,collapse_next_150y
middle_egyptian_kingdom,EgMidKg,Upper Egypt,-1900,6.301029996,5.615950052,5.166666667,0.6,0.741666667,0.846153846,0.45,1.9880154335438,1.8894834081161085,0.0,0.5527616100604574,0.0,0.0,0.0,0.0,0.0,0.2763808050302287,0.0,-0.7018483111424391,0.0,0.9782291161726676,0.0,-1.3937899409921606,,,-1675.0,-2035.5,225.0,0,0,0
middle_egyptian_kingdom,EgMidKg,Upper Egypt,-1800,6.301029996,5.653212514,5.166666667,0.6,0.741666667,0.846153846,0.45,1.9880154335438,1.8950998228318907,0.0,0.8509350122244325,0.0,0.0,0.0,0.0,0.0,0.4254675061122162,0.0,0.2763808050302287,0.0,0.1490867010819875,0.0,0.5394249469158373,,,-1675.0,-2035.5,125.0,0,0,1
mongol_y_an,MnMongE,Orkhon Valley,1200,5.0,4.903089987,2.666666667,0.363636364,0.0,0.153846154,0.166666667,1.791759469228055,1.7754759404249276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1339.0,1203.0,139.0,0,0,1
new_assyrian_neo_assyrian,IqNAssr,Southern Mesopotamia,-700,6.75282051,6.146128036,4.833333333,0.490909091,0.8625,0.538461538,0.5,2.048056713930525,1.966570676597159,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,,,,,,,,-612.0,-900.0,88.0,1,0,1
new_assyrian_neo_assyrian,IqNAssr,Galilee,-700,6.574858805,6.146128036,4.833333333,0.490909091,0.8625,0.538461538,0.5,2.024834711617753,1.966570676597159,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.5,0.0,-1.0,0.0,-2.0,,,-612.0,-900.0,88.0,1,0,1
new_babylonian_empire_neo_babylonian_chaldean_dynasty,IqNeoBb,Southern Mesopotamia,-600,6.694514986,5.903089987,5.5,0.6,0.8875,0.761538462,0.5,2.0405077355448,1.9319691355627804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,-539.0,-618.0,61.0,1,0,1
new_babylonian_empire_neo_babylonian_chaldean_dynasty,IqNeoBb,Galilee,-600,6.694514986,5.903089987,5.5,0.6,0.8875,0.761538462,0.5,2.0405077355448,1.9319691355627804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-539.0,-618.0,61.0,1,0,1
new_egyptian_kingdom,EgNKThu,Upper Egypt,-1500,6.593839661,5.812913357,5.833333333,0.69,0.75,0.915384615,0.45,2.027337347680994,1.9188198344055136,0.0,-1.3756218994349587,0.0,0.0,0.0,-1.0,0.0,-0.6878109497174794,-0.2,,,,,,,,-1069.5,-1550.0,430.5,0,0,0
new_egyptian_kingdom,EgNKThu,Upper Egypt,-1400,6.593839661,5.954242509,5.833333333,0.69,0.75,0.915384615,0.45,2.027337347680994,1.939351906287935,0.0,0.4036485096480737,0.0,0.0,0.0,-1.0,0.0,0.2018242548240368,-0.2,-0.6878109497174794,-0.2,0.8896352045415162,0.0,-1.2934298369442023,-0.0,0.0,-1069.5,-1550.0,330.5,0,0,0
new_egyptian_kingdom,EgNKThu,Upper Egypt,-1300,6.593839661,6.0,5.833333333,0.69,0.75,0.915384615,0.45,2.027337347680994,1.9459101490553128,0.0,0.9719733897869044,0.0,0.0,0.0,-1.0,0.0,0.4859866948934521,-0.2,0.2018242548240368,-0.2,0.2841624400694152,0.0,1.4079697225547347,-0.0,-0.0,-1069.5,-1550.0,230.5,0,0,0
old_egytpian_kingdom,EgOldK1,Upper Egypt,-2600,6.096910013,5.327358934,5.5,0.63,0.7,0.853846154,0.45,1.9596594798795368,1.844882919075626,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.4,,,,,,,,-2155.0,-2621.0,445.0,0,0,0
old_egytpian_kingdom,EgOldK1,Upper Egypt,-2500,6.096910013,5.327358934,5.5,0.63,0.7,0.853846154,0.45,1.9596594798795368,1.844882919075626,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.4,1.0,0.4,0.0,0.0,0.0,0.0,,-2155.0,-2621.0,345.0,0,0,0
old_egytpian_kingdom,EgOldK1,Upper Egypt,-2400,6.096910013,5.327358934,5.5,0.63,0.7,0.853846154,0.45,1.9596594798795368,1.844882919075626,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.4,1.0,0.4,0.0,0.0,0.0,0.0,,-2155.0,-2621.0,245.0,0,0,0
qing_dynasty_manchu,CnQingL,Orkhon Valley,1800,7.873052054,7.053078443,7.833333333,0.918181818,1.0,1.0,1.0,2.183018824397472,2.086054433607889,-0.9976641418077116,0.9999999919271216,1.0000000026672025,1.0,0.0,0.0,0.0,0.0011679250597049,0.4000000005334405,,,,,,,,1911.5,1640.0,111.5,0,0,1
qing_dynasty_manchu,CnQingL,Middle Yellow River Valley,1800,8.469822,7.053078,7.833333,0.9181818,1.0,1.0,1.0,2.2481101108228145,2.086054378597868,0.9010591714271918,-1.0000000080728784,-0.9999999973327977,-1.0,0.0,0.0,0.0,-0.0494704183228432,-0.3999999994665595,0.0011679250597049,0.4000000005334405,-0.0506383433825482,-0.8,-43.3575279182208,-1.999999997332797,0.0461280910919348,1911.5,1640.0,111.5,0,0,1
qing_dynasty_manchu,CnQingL,Orkhon Valley,1900,7.873052054,7.053078443,7.833333333,0.918181818,1.0,1.0,1.0,2.183018824397472,2.086054433607889,-0.9976641418077116,0.9999999919271216,1.0000000026672025,1.0,0.0,0.0,0.0,0.0011679250597049,0.4000000005334405,-0.0494704183228432,-0.3999999994665595,0.0506383433825482,0.8,-1.0236085543502609,-2.0000000026672025,1.9538719114522347,1911.5,1640.0,11.5,1,1,1
qing_dynasty_manchu,CnQingL,Middle Yellow River Valley,1900,8.532754,7.053078,7.833333,0.9181818,1.0,1.0,1.0,2.2547336580804034,2.086054378597868,1.0942691121881796,-1.0000000080728784,-0.9999999973327977,-1.0,0.0,0.0,0.0,0.0471345520576506,-0.3999999994665595,0.0011679250597049,0.4000000005334405,0.0459666269979456,-0.8,39.35751409388971,-1.999999997332797,-0.050816217522318,1911.5,1640.0,11.5,1,1,1
roman_republic,ItRomER,Latium,-500,5.0,3.113943352,3.666666667,0.318181818,0.666666667,0.892307692,0.833333333,1.791759469228055,1.414382021568633,-0.939549067350203,-0.7071067811865476,-0.7071067811865475,-1.4142135623730958,0.0,0.0,0.0,-0.8233279242683753,-0.4242640687119287,,,,,,,,-27.0,-509.0,473.0,0,0,0
roman_republic,ItRomER,Latium,-400,5.176091259,3.113943352,3.666666667,0.363636364,0.666666667,0.892307692,0.833333333,1.820685589005792,1.414382021568633,-0.4456137241319494,-0.7071067811865476,-0.7071067811865475,0.7071067811865466,0.0,0.0,0.0,-0.5763602526592485,-1.7763568394002506e-16,-0.8233279242683753,-0.4242640687119287,0.2469676716091268,0.4242640687119285,-0.2999627054172697,-0.9999999999999996,3.333747769106588,-27.0,-509.0,373.0,0,0,0
roman_republic,ItRomER,Latium,-300,5.875061263,4.243038049,4.666666667,0.363636364,0.666666667,0.892307692,0.833333333,1.9279005544947507,1.656901110668774,1.3851627914821487,1.4142135623730951,1.414213562373095,0.7071067811865466,0.0,0.0,0.0,1.399688176927622,0.4242640687119283,-0.5763602526592485,-1.7763568394002506e-16,1.9760484295868703,0.4242640687119284,-3.428495321232943,,,-27.0,-509.0,273.0,0,0,0
safavid_empire,IrSafvd,Southern Mesopotamia,1500,6.954242509,6.431363764,5.666666667,0.818181818,0.825,0.923076923,0.833333333,2.073705435257105,2.0057093902043674,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4,,,,,,,,1722.0,1501.0,222.0,0,0,0
safavid_empire,IrSafvd,Susiana,1600,6.954242509,6.431363764,5.666666667,0.818181818,0.825,0.923076923,0.833333333,2.073705435257105,2.0057093902043674,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4,0.0,0.4,0.0,0.0,,0.0,,1722.0,1501.0,122.0,0,0,1
safavid_empire,IrSafvd,Susiana,1700,6.954242509,6.431363764,5.666666667,0.818181818,0.825,0.923076923,0.833333333,2.073705435257105,2.0057093902043674,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4,0.0,0.4,0.0,0.0,,0.0,,1722.0,1501.0,22.0,1,1,1
saite_period_egypt,EgSaite,Upper Egypt,-600,6.33243846,5.544068044,5.5,0.654545455,0.977777778,0.884615385,0.5,1.992308129062344,1.8785589971681484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,-525.0,-689.5,75.0,1,0,1
sasanian_sassanid_empire_neo_persian_empire,IrSasn1,Southern Mesopotamia,300,6.698970004,5.696685175,6.5,0.5,0.98,0.569230769,0.833333333,2.0410865541979213,1.9016126539677565,0.0,-0.6314977499782253,0.0,0.0,-1.0,1.0,1.0,-0.3157488749891126,0.2,,,,,,,,636.0,227.0,336.0,0,0,0
sasanian_sassanid_empire_neo_persian_empire,IrSasn1,Susiana,300,6.698970004,6.423245874,6.5,0.5,0.98,0.569230769,0.833333333,2.0410865541979213,2.0046164108523725,0.0,1.4758236384110308,0.0,0.0,-1.0,1.0,1.0,0.7379118192055154,0.2,-0.3157488749891126,0.2,1.053660694194628,0.0,-3.337021214187887,0.0,-0.0,636.0,227.0,336.0,0,0,0
sasanian_sassanid_empire_neo_persian_empire,IrSasn1,Sogdiana,300,6.698970004,5.696685175,6.5,0.5,0.98,0.569230769,0.833333333,2.0410865541979213,1.9016126539677565,0.0,-0.6314977499782253,0.0,0.0,-1.0,1.0,1.0,-0.3157488749891126,0.2,0.7379118192055154,0.2,-1.053660694194628,0.0,-1.4278951316013189,0.0,-0.0,636.0,227.0,336.0,0,0,0
sasanian_sassanid_empire_neo_persian_empire,IrSasn1,Kachi Plain,300,6.698970004,5.696685175,6.5,0.5,0.98,0.569230769,0.833333333,2.0410865541979213,1.9016126539677565,0.0,-0.6314977499782253,0.0,0.0,-1.0,1.0,1.0,-0.3157488749891126,0.2,-0.3157488749891126,0.2,0.0,0.0,-0.0,0.0,,636.0,227.0,336.0,0,0,0
sasanian_sassanid_empire_neo_persian_empire,IrSasn1,Southern Mesopotamia,400,6.698970004,5.696685175,6.5,0.5,0.98,0.569230769,0.833333333,2.0410865541979213,1.9016126539677565,0.0,-0.6314977499782253,0.0,0.0,-1.0,1.0,1.0,-0.3157488749891126,0.2,-0.3157488749891126,0.2,0.0,0.0,-0.0,0.0,,636.0,227.0,236.0,0,0,0
sasanian_sassanid_empire_neo_persian_empire,IrSasn1,Susiana,400,6.698970004,6.498310554,6.5,0.5,0.98,0.569230769,0.833333333,2.0410865541979213,2.014677735700874,0.0,1.6816651114801136,0.0,0.0,-1.0,1.0,1.0,0.8408325557400568,0.2,-0.3157488749891126,0.2,1.1565814307291693,0.0,-3.662978785812141,0.0,-0.0,636.0,227.0,236.0,0,0,0
sasanian_sassanid_empire_neo_persian_empire,IrSasn1,Kachi Plain,400,6.698970004,5.696685175,6.5,0.5,0.98,0.569230769,0.833333333,2.0410865541979213,1.9016126539677565,0.0,-0.6314977499782253,0.0,0.0,-1.0,1.0,1.0,-0.3157488749891126,0.2,0.8408325557400568,0.2,-1.1565814307291693,0.0,-1.3755193264504453,0.0,-0.0,636.0,227.0,236.0,0,0,0
seljuk_seljuq,IrSeljq,Southern Mesopotamia,1100,6.585111614,5.64275341,5.0,0.788888889,0.97,0.846153846,0.833333333,2.026187327787813,1.8935265477171463,-0.999999999999993,-1.0,0.0,-0.9999999999999972,0.0,0.0,0.0,-0.9999999999999964,-0.1999999999999994,,,,,,,,1194.0,970.0,94.0,1,0,1
seljuk_seljuq,IrSeljq,Susiana,1100,7.08278537,6.62838893,5.0,0.827272727,0.97,0.846153846,0.833333333,2.089736537139235,2.0318766735909675,1.0000000000000069,1.0,0.0,1.0000000000000029,0.0,0.0,0.0,1.0000000000000036,0.2000000000000005,-0.9999999999999964,-0.1999999999999994,2.0,0.4,-2.000000000000007,-2.0000000000000058,0.9999999999999992,1194.0,970.0,94.0,1,0,1
the_akkadian_empire_sumer,IqAkkad,Southern Mesopotamia,-2300,6.459442351,5.860338007,5.0,0.636363636,0.966666667,0.915384615,0.5,2.0094806595449333,1.925756712681396,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.2,,,,,,,,-2148.0,-2334.0,152.0,0,0,0
the_akkadian_empire_sumer,IqAkkad,Southern Mesopotamia,-2200,6.459442351,5.860338007,5.0,0.636363636,0.966666667,0.915384615,0.5,2.0094806595449333,1.925756712681396,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,,-0.0,,-2148.0,-2334.0,52.0,1,0,1
the_akkadian_empire_sumer,IqAkkad,Susiana,-2200,6.459442351,5.860338007,5.0,0.636363636,0.966666667,0.915384615,0.5,2.0094806595449333,1.925756712681396,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,,-0.0,,-2148.0,-2334.0,52.0,1,0,1
timurid_empire,UzTimur,Southern Mesopotamia,1400,6.934342666,5.886760044,6.166666667,0.8,0.975,0.838461538,0.833333333,2.0712005107233984,1.929600734079571,-0.5773502691896258,-0.577350269189628,0.0,0.0,0.0,0.0,0.0,-0.5773502691896268,0.0,,,,,,,,1501.0,1366.5,101.0,0,0,1
timurid_empire,UzTimur,Susiana,1400,6.934342666,5.886760044,6.166666667,0.8,0.975,0.838461538,0.833333333,2.0712005107233984,1.929600734079571,-0.5773502691896258,-0.577350269189628,0.0,0.0,0.0,0.0,0.0,-0.5773502691896268,0.0,-0.5773502691896268,0.0,0.0,0.0,-0.0,,,1501.0,1366.5,101.0,0,0,1
timurid_empire,UzTimur,Sogdiana,1400,7.69019608,6.740362689,6.166666667,0.8,0.975,0.838461538,0.833333333,2.162195502889254,2.0464485455477126,1.7320508075688774,1.732050807568875,0.0,0.0,0.0,0.0,0.0,1.7320508075688763,0.0,-0.5773502691896268,0.0,2.309401076758503,0.0,-3.999999999999993,,,1501.0,1366.5,101.0,0,0,1
timurid_empire,UzTimur,Sogdiana,1500,6.934342666,5.886760044,6.166666667,0.8,0.975,0.838461538,0.833333333,2.0712005107233984,1.929600734079571,-0.5773502691896258,-0.577350269189628,0.0,0.0,0.0,0.0,0.0,-0.5773502691896268,0.0,1.7320508075688763,0.0,-2.309401076758503,0.0,-1.333333333333334,,,1501.0,1366.5,1.0,1,1,1
toltec_empire,MxToltc,Basin of Mexico,900,5.243038,4.352183,3.333333,0.5111111,1.0,0.3076923,0.5546591,1.8314669228783176,1.6775045150664782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1150.0,700.0,250.0,0,0,0
toltec_empire,MxToltc,Basin of Mexico,1000,5.243038,4.352183,3.333333,0.5111111,1.0,0.3076923,0.5546591,1.8314669228783176,1.6775045150664782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1150.0,700.0,150.0,0,0,1
toltec_empire,MxToltc,Basin of Mexico,1100,5.243038,4.352183,3.333333,0.5111111,1.0,0.3076923,0.5546591,1.8314669228783176,1.6775045150664782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1150.0,700.0,50.0,1,1,1
tulunid_egypt,EgTulIk,Upper Egypt,900,6.812913357,5.954242509,5.666666667,0.6,0.9,0.961538462,0.833333333,2.055777923358851,1.939351906287935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,905.0,871.0,5.0,1,1,1
ur_iii_dynasty_neo_sumerian_empire,IqUrIII,Southern Mesopotamia,-2100,5.301029996,4.205432084,4.833333333,0.666666667,1.0,0.615384615,0.5,1.840713111462792,1.6497027118780063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,-2004.0,-2112.0,96.0,1,0,1
ur_iii_dynasty_neo_sumerian_empire,IqUrIII,Susiana,-2100,5.301029996,4.205432084,4.833333333,0.666666667,1.0,0.615384615,0.5,1.840713111462792,1.6497027118780063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-2004.0,-2112.0,96.0,1,0,1
western_roman_empire,ItRomWe,Latium,400,7.319201022,6.301029996,7.5,0.863636364,0.990909091,0.923076923,0.833333333,2.118566219212229,1.9880154335438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,476.0,-27.0,76.0,1,0,1
western_zhou,CnWZhou_A,Middle Yellow River Valley,-1000,7.021189,5.929419,5.166667,0.85,0.8444444,0.7307692,0.3333333,2.0820866652539207,1.93577597130334,-1.4142135623731182,0.0,0.0,0.0,0.0,0.0,0.0,-0.7071067811865591,0.0,,,,,,,,-783.0,-1036.5,217.0,0,0,0
western_zhou,CnWZhou_B,Middle Yellow River Valley,-1000,7.021189,5.929419,5.166667,0.85,0.8444444,0.7307692,0.3333333,2.0820866652539207,1.93577597130334,-1.4142135623731182,0.0,0.0,0.0,0.0,0.0,0.0,-0.7071067811865591,0.0,,,,,,,,-256.0,-440.0,744.0,0,0,0
western_zhou,CnWZhou_A,Middle Yellow River Valley,-900,7.130334,5.929419,5.166667,0.85,0.8444444,0.7307692,0.3333333,2.0956020051266844,1.93577597130334,0.7071067811865243,0.0,0.0,0.0,0.0,0.0,0.0,0.3535533905932621,0.0,-0.7071067811865591,0.0,1.0606601717798212,0.0,-1.4999999999999754,,,-783.0,-1036.5,117.0,0,0,1
western_zhou,CnWZhou_B,Middle Yellow River Valley,-900,7.130334,5.929419,5.166667,0.85,0.8444444,0.7307692,0.3333333,2.0956020051266844,1.93577597130334,0.7071067811865243,0.0,0.0,0.0,0.0,0.0,0.0,0.3535533905932621,0.0,-0.7071067811865591,0.0,1.0606601717798212,0.0,-1.4999999999999754,,,-256.0,-440.0,644.0,0,0,0
western_zhou,CnWZhou_A,Middle Yellow River Valley,-800,7.130334,5.929419,5.166667,0.85,0.8444444,0.7307692,0.3333333,2.0956020051266844,1.93577597130334,0.7071067811865243,0.0,0.0,0.0,0.0,0.0,0.0,0.3535533905932621,0.0,0.3535533905932621,0.0,0.0,0.0,0.0,,,-783.0,-1036.5,17.0,1,1,1
western_zhou,CnWZhou_B,Middle Yellow River Valley,-800,7.130334,5.929419,5.166667,0.85,0.8444444,0.7307692,0.3333333,2.0956020051266844,1.93577597130334,0.7071067811865243,0.0,0.0,0.0,0.0,0.0,0.0,0.3535533905932621,0.0,0.3535533905932621,0.0,0.0,0.0,0.0,,,-256.0,-440.0,544.0,0,0,0
